quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,month,day_of_month,week_of_year,over_time_per_worker,incentive_per_worker,idle_impact,idle_ratio,incentive_target_ratio,stress_index,actual_productivity
1,1,1,4,0.8,28.08,660.0,10440,63,0.0,0,0,58.0,1,10,2,179.99996896552258,1.0862067092747052,0.0,0.0,78.74901563730454,0.48413784756244,0.801028213
1,1,1,2,0.8,28.08,749.0,10350,63,0.0,0,0,57.5,1,10,2,179.9999686956576,1.0956519833648724,0.0,0.0,78.74901563730454,0.48834774115691454,0.800594466
1,1,1,12,0.8,11.61,893.0,4710,50,0.0,0,0,31.5,1,10,2,149.52376205594857,1.5873010833964816,0.0,0.0,62.499218759765505,0.368571311564663,0.800346445
1,1,1,6,0.8,11.41,887.0,5490,50,0.0,0,0,30.5,1,10,2,179.99994098362592,1.6393437248053362,0.0,0.0,62.499218759765505,0.37409823800057773,0.800343766
1,1,1,1,0.8,26.16,1335.0,10620,63,0.0,0,0,59.0,1,10,2,179.99996949153058,1.0677964291870459,0.0,0.0,78.74901563730454,0.44338975535766856,0.800117103
1,1,1,10,0.8,28.08,1082.0,10530,63,0.0,0,0,58.5,1,10,2,179.99996923077447,1.0769228928336936,0.0,0.0,78.74901563730454,0.4799999179487319,0.8
1,1,1,3,0.75,19.87,1075.0,7080,45,0.0,0,0,56.0,1,10,2,126.42854885204484,0.8035712850765562,0.0,0.0,59.99920001066653,0.3548213652104705,0.750098351
1,1,1,11,0.5,12.52,749.0,9540,38,0.0,0,0,53.0,1,10,2,179.99996603774224,0.7169809967960383,0.0,0.0,75.99848003039939,0.2362263705233263,0.673245283
1,0,1,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,10,2,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.670075758
1,0,1,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,10,2,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.628882576
1,1,1,5,0.5,20.79,966.0,7680,0,0.0,0,0,56.0,1,10,2,137.1428326530656,0.0,0.0,0.0,0.0,0.37124993370536896,0.388007813
1,0,1,5,0.5,4.15,0.0,1440,0,0.0,0,0,8.0,1,10,2,179.99977500028126,0.0,0.0,0.0,0.0,0.5187493515633106,0.337973485
1,0,2,3,0.75,4.15,0.0,1440,0,0.0,0,0,8.0,1,11,2,179.99977500028126,0.0,0.0,0.0,0.0,0.5187493515633106,0.93532197
1,0,2,4,0.8,3.94,0.0,3600,0,0.0,0,0,20.0,1,11,2,179.999910000045,0.0,0.0,0.0,0.0,0.19699990150004926,0.925643939
1,1,2,9,0.8,26.16,1095.0,10620,88,0.0,0,0,59.0,1,11,2,179.99996949153058,1.4915251709279371,0.0,0.0,109.99862501718728,0.44338975535766856,0.900215716
1,0,2,1,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,11,2,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.873068182
1,0,2,9,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,11,2,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.858143939
1,1,2,1,0.8,26.16,1383.0,10620,75,0.0,0,0,59.0,1,11,2,179.99996949153058,1.2711862252226735,0.0,0.0,93.74882813964825,0.44338975535766856,0.850502311
1,1,2,7,0.8,25.9,1012.0,10170,45,0.0,0,0,56.5,1,11,2,179.99996814159854,0.7964600360247723,0.0,0.0,56.24929688378895,0.4584069985120356,0.850136766
1,1,2,8,0.8,25.9,1209.0,10170,60,0.0,0,0,56.5,1,11,2,179.99996814159854,1.0619467146996964,0.0,0.0,74.9990625117186,0.4584069985120356,0.850136766
1,0,2,10,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,11,2,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.828295455
1,0,2,2,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,11,2,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.820833333
1,1,2,6,0.8,11.41,887.0,5490,50,0.0,0,0,30.5,1,11,2,179.99994098362592,1.6393437248053362,0.0,0.0,62.499218759765505,0.37409823800057773,0.800343766
1,1,2,12,0.8,11.61,896.0,5670,50,0.0,0,0,31.5,1,11,2,179.999942857161,1.5873010833964816,0.0,0.0,62.499218759765505,0.368571311564663,0.800246753
1,1,2,2,0.8,28.08,805.0,10530,63,0.0,0,0,58.5,1,11,2,179.99996923077447,1.0769228928336936,0.0,0.0,78.74901563730454,0.4799999179487319,0.8
1,1,2,10,0.8,28.08,762.0,10530,38,0.0,0,0,58.5,1,11,2,179.99996923077447,0.6495725385346087,0.0,0.0,47.49940625742178,0.4799999179487319,0.8
1,1,2,3,0.8,19.87,1043.0,6420,0,0.0,0,0,55.0,1,11,2,116.72725150413608,0.0,0.0,0.0,0.0,0.3612726615867888,0.690182815
1,0,2,11,0.8,4.15,0.0,1440,0,0.0,0,0,8.0,1,11,2,179.99977500028126,0.0,0.0,0.0,0.0,0.5187493515633106,0.668087121
1,0,2,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,11,2,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.653598485
1,0,2,5,0.5,4.15,0.0,1440,0,0.0,0,0,8.0,1,11,2,179.99977500028126,0.0,0.0,0.0,0.0,0.5187493515633106,0.609138258
1,1,2,11,0.6,12.52,831.0,9540,30,0.0,0,0,53.0,1,11,2,179.99996603774224,0.5660376290495039,0.0,0.0,49.99916668055533,0.2362263705233263,0.600229846
1,0,2,6,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,11,2,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.597348485
1,0,2,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,11,2,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.590435606
1,1,2,4,0.8,50.48,562.0,10440,0,0.0,0,0,58.0,1,11,2,179.99996896552258,0.0,0.0,0.0,0.0,0.8703446775267797,0.473134796
1,1,2,5,0.6,20.79,1208.0,7980,0,0.0,0,0,57.0,1,11,2,139.99997543860079,0.0,0.0,0.0,0.0,0.3647367781163547,0.452979626
1,0,0,1,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,12,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.955151515
1,0,0,4,0.35,4.3,0.0,3240,0,0.0,0,0,18.0,1,12,3,179.99990000005556,0.0,0.0,0.0,0.0,0.23888875617291322,0.942213805
1,0,0,3,0.8,4.15,0.0,1800,0,0.0,0,0,10.0,1,12,3,179.99982000018,0.0,0.0,0.0,0.0,0.41499958500041506,0.905454545
1,0,0,2,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,12,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.880530303
1,0,0,9,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,12,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.858143939
1,1,0,1,0.8,26.16,1099.0,8220,75,0.0,0,0,59.0,1,12,3,139.32201028440502,1.2711862252226735,0.0,0.0,93.74882813964825,0.44338975535766856,0.850522167
1,1,0,9,0.8,26.16,1093.0,10620,75,0.0,0,0,59.0,1,12,3,179.99996949153058,1.2711862252226735,0.0,0.0,93.74882813964825,0.44338975535766856,0.850502311
1,1,0,7,0.8,25.9,1031.0,10170,60,0.0,0,0,56.5,1,12,3,179.99996814159854,1.0619467146996964,0.0,0.0,74.9990625117186,0.4584069985120356,0.850136766
1,1,0,8,0.8,25.9,1233.0,10170,60,0.0,0,0,56.5,1,12,3,179.99996814159854,1.0619467146996964,0.0,0.0,74.9990625117186,0.4584069985120356,0.850136766
1,0,0,6,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,12,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.817424242
1,0,0,5,0.65,4.15,0.0,1440,0,0.0,0,0,8.0,1,12,3,179.99977500028126,0.0,0.0,0.0,0.0,0.5187493515633106,0.809564394
1,1,0,3,0.8,19.87,941.0,9900,0,0.0,0,0,55.0,1,12,3,179.99996727273322,0.0,0.0,0.0,0.0,0.3612726615867888,0.800273829
1,1,0,6,0.8,11.41,843.0,5670,50,0.0,0,0,31.5,1,12,3,179.999942857161,1.5873010833964816,0.0,0.0,62.499218759765505,0.36222210723107706,0.800181818
1,1,0,12,0.8,11.61,760.0,4470,50,0.0,0,0,31.5,1,12,3,141.90471685564543,1.5873010833964816,0.0,0.0,62.499218759765505,0.368571311564663,0.80007657
1,1,0,2,0.8,28.08,737.0,10530,63,0.0,0,0,58.5,1,12,3,179.99996923077447,1.0769228928336936,0.0,0.0,78.74901563730454,0.4799999179487319,0.8
1,0,0,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,12,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.725
1,1,0,10,0.8,50.48,381.0,6930,45,0.0,0,0,58.5,1,12,3,118.46151821170628,0.7692306377383524,0.0,0.0,56.24929688378895,0.8629058354007118,0.688557555
1,1,0,5,0.65,20.79,1141.0,8460,0,0.0,0,0,59.0,1,12,3,143.3898062051176,0.0,0.0,0.0,0.0,0.3523728216317251,0.650040783
1,1,0,11,0.65,12.52,1004.0,9540,44,0.0,0,0,53.0,1,12,3,179.99996603774224,0.8301885226059391,0.0,0.0,67.69126628821095,0.2362263705233263,0.64998056
1,0,0,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,12,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.648106061
1,0,0,11,0.8,4.15,0.0,1440,0,0.0,0,0,8.0,1,12,3,179.99977500028126,0.0,0.0,0.0,0.0,0.5187493515633106,0.640577652
1,1,0,4,0.35,22.4,581.0,7350,0,0.0,0,0,51.5,1,12,3,142.7184188896274,0.0,0.0,0.0,0.0,0.4349513718541025,0.35063299
1,0,0,10,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,12,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.24625
1,0,4,4,0.35,4.3,0.0,2160,0,0.0,0,0,12.0,1,13,3,179.999850000125,0.0,0.0,0.0,0.0,0.3583330347224711,0.952020202
1,0,4,1,0.8,3.94,0.0,1440,0,0.0,0,0,2.0,1,13,3,719.9964000179999,0.0,0.0,0.0,0.0,1.9699901500492496,0.951420455
1,0,4,10,0.8,3.94,0.0,5400,0,0.0,0,0,20.0,1,13,3,269.99986500006753,0.0,0.0,0.0,0.0,0.19699990150004926,0.912766667
1,0,4,3,0.8,4.15,0.0,1620,0,0.0,0,0,9.0,1,13,3,179.99980000022222,0.0,0.0,0.0,0.0,0.4611105987660014,0.901262626
1,0,4,9,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,13,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.858143939
1,1,4,1,0.8,26.16,1073.0,10620,75,0.0,0,0,59.0,1,13,3,179.99996949153058,1.2711862252226735,0.0,0.0,93.74882813964825,0.44338975535766856,0.850502311
1,1,4,9,0.8,26.16,1156.0,10620,75,0.0,0,0,59.0,1,13,3,179.99996949153058,1.2711862252226735,0.0,0.0,93.74882813964825,0.44338975535766856,0.850502311
1,1,4,8,0.8,25.9,1211.0,10260,60,0.0,0,0,57.0,1,13,3,179.99996842105816,1.052631394275194,0.0,0.0,74.9990625117186,0.4543858851954587,0.850252525
1,1,4,7,0.8,25.9,1126.0,10170,60,0.0,0,0,56.5,1,13,3,179.99996814159854,1.0619467146996964,0.0,0.0,74.9990625117186,0.4584069985120356,0.850136766
1,0,4,5,0.65,4.15,0.0,1440,0,0.0,0,0,8.0,1,13,3,179.99977500028126,0.0,0.0,0.0,0.0,0.5187493515633106,0.821354167
1,0,4,2,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,13,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.805909091
1,1,4,6,0.8,11.61,1004.0,5670,50,0.0,0,0,31.5,1,13,3,179.999942857161,1.5873010833964816,0.0,0.0,62.499218759765505,0.368571311564663,0.800246753
1,1,4,12,0.8,11.61,1063.0,5670,50,0.0,0,0,31.5,1,13,3,179.999942857161,1.5873010833964816,0.0,0.0,62.499218759765505,0.368571311564663,0.800246753
1,1,4,2,0.8,28.08,723.0,10530,50,0.0,0,0,58.5,1,13,3,179.99996923077447,0.8547007085981694,0.0,0.0,62.499218759765505,0.4799999179487319,0.8
1,1,4,3,0.8,42.27,465.0,9900,54,0.0,0,0,55.0,1,13,3,179.99996727273322,0.9818180033058175,0.0,0.0,67.49915626054674,0.7685453148099428,0.705576584
1,0,4,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,13,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.681060606
1,0,4,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,13,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.670075758
1,0,4,11,0.8,4.15,0.0,1440,0,0.0,0,0,8.0,1,13,3,179.99977500028126,0.0,0.0,0.0,0.0,0.5187493515633106,0.601278409
1,1,4,11,0.7,27.13,530.0,9540,37,0.0,0,0,53.0,1,13,3,179.99996603774224,0.6981130758277215,0.0,0.0,52.85638776588907,0.5118866958704347,0.582301029
1,1,4,5,0.7,20.79,1297.0,10440,0,0.0,0,0,58.0,1,13,3,179.99996896552258,0.0,0.0,0.0,0.0,0.3584482140606527,0.526810345
1,1,4,4,0.5,22.4,783.0,10170,23,0.0,0,0,56.5,1,13,3,179.99996814159854,0.407079573968217,0.0,0.0,45.99908001839964,0.39646010682121996,0.500380799
1,1,4,10,0.35,22.4,715.0,10170,23,0.0,0,0,56.5,1,13,3,179.99996814159854,0.407079573968217,0.0,0.0,65.71240821690809,0.39646010682121996,0.35020649
1,0,5,11,0.8,4.15,0.0,1980,0,0.0,0,0,7.0,1,14,3,282.85673877608747,0.0,0.0,0.0,0.0,0.5928562959195773,0.934607438
1,0,5,4,0.35,4.3,0.0,2700,0,0.0,0,0,8.0,1,14,3,337.49957812552736,0.0,0.0,0.0,0.0,0.5374993281258399,0.908080808
1,1,5,7,0.8,25.9,1150.0,10170,70,0.0,0,0,56.5,1,14,3,179.99996814159854,1.2389378338163126,0.0,0.0,87.4989062636717,0.4584069985120356,0.900144811
1,0,5,1,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,14,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.891723485
1,0,5,5,0.65,4.15,0.0,1440,0,0.0,0,0,15.0,1,14,3,95.99993600004267,0.0,0.0,0.0,0.0,0.2766664822223452,0.864583333
1,0,5,9,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,14,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.858143939
1,1,5,9,0.8,26.16,1232.0,10620,75,0.0,0,0,59.0,1,14,3,179.99996949153058,1.2711862252226735,0.0,0.0,93.74882813964825,0.44338975535766856,0.850502311
1,1,5,8,0.8,25.9,1218.0,10170,60,0.0,0,0,56.5,1,14,3,179.99996814159854,1.0619467146996964,0.0,0.0,74.9990625117186,0.4584069985120356,0.850136766
1,0,5,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,14,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.837594697
1,0,5,3,0.8,4.15,0.0,1440,0,0.0,0,0,7.0,1,14,3,205.71399183715454,0.0,0.0,0.0,0.0,0.5928562959195773,0.820833333
1,1,5,12,0.8,11.61,1159.0,2970,50,0.0,0,0,31.5,1,14,3,94.285684353751,1.5873010833964816,0.0,0.0,62.499218759765505,0.368571311564663,0.800313433
1,1,5,6,0.8,11.61,972.0,5670,38,0.0,0,0,31.5,1,14,3,179.999942857161,1.206348823381326,0.0,0.0,47.49940625742178,0.368571311564663,0.800246753
1,1,5,1,0.8,26.16,1092.0,10620,63,0.0,0,0,59.0,1,14,3,179.99996949153058,1.0677964291870459,0.0,0.0,78.74901563730454,0.44338975535766856,0.800117103
1,1,5,5,0.7,20.79,965.0,7320,0,0.0,0,0,58.0,1,14,3,126.20687479191814,0.0,0.0,0.0,0.0,0.3584482140606527,0.700095563
1,0,5,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,14,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.667329545
1,1,5,4,0.6,22.4,816.0,5100,23,0.0,0,0,57.0,1,14,3,89.47366851339149,0.40350870113882437,0.0,0.0,38.33269445509242,0.39298238719607237,0.600369686
1,1,5,10,0.5,22.4,947.0,3390,23,0.0,0,0,56.5,1,14,3,59.99998938053285,0.407079573968217,0.0,0.0,45.99908001839964,0.39646010682121996,0.499980334
1,1,5,11,0.35,14.61,838.0,7200,23,0.0,0,0,55.0,1,14,3,130.90906710744233,0.4181817421487741,0.0,0.0,65.71240821690809,0.26563631533885174,0.35003125
1,0,5,10,0.8,3.94,0.0,1260,0,0.0,0,0,8.0,1,14,3,157.4998031252461,0.0,0.0,0.0,0.0,0.49249938437576957,0.332359307
1,1,5,2,0.8,51.02,1086.0,4260,27,0.0,0,0,57.0,1,14,3,74.73682899353877,0.47368412742383725,0.0,0.0,33.74957813027337,0.8950875622653399,0.311207464
1,0,5,2,0.8,3.94,0.0,1260,0,0.0,0,0,8.0,1,14,3,157.4998031252461,0.0,0.0,0.0,0.0,0.49249938437576957,0.247316017
2,0,3,4,0.35,4.3,0.0,3600,0,0.0,0,0,20.0,1,15,3,179.999910000045,0.0,0.0,0.0,0.0,0.21499989250005375,0.988636364
2,0,3,10,0.8,3.94,0.0,3420,0,0.0,0,0,19.0,1,15,3,179.99990526320775,0.0,0.0,0.0,0.0,0.20736831191141478,0.953110048
2,0,3,1,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,15,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.884261364
2,0,3,5,0.65,4.15,0.0,1440,0,0.0,0,0,8.0,1,15,3,179.99977500028126,0.0,0.0,0.0,0.0,0.5187493515633106,0.860653409
2,0,3,9,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,15,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.858143939
2,1,3,1,0.8,26.16,1160.0,10620,75,0.0,0,0,59.0,1,15,3,179.99996949153058,1.2711862252226735,0.0,0.0,93.74882813964825,0.44338975535766856,0.850502311
2,1,3,8,0.8,25.9,1177.0,8970,60,0.0,0,0,56.5,1,15,3,158.7610338476046,1.0619467146996964,0.0,0.0,74.9990625117186,0.4584069985120356,0.850415628
2,1,3,7,0.8,25.9,1281.0,10170,60,0.0,0,0,56.5,1,15,3,179.99996814159854,1.0619467146996964,0.0,0.0,74.9990625117186,0.4584069985120356,0.850136766
2,1,3,9,0.8,26.16,1369.0,10620,63,0.0,0,0,59.0,1,15,3,179.99996949153058,1.0677964291870459,0.0,0.0,78.74901563730454,0.44338975535766856,0.800117103
2,1,3,6,0.8,11.61,1084.0,4950,38,0.0,0,0,31.5,1,15,3,157.14280725625167,1.206348823381326,0.0,0.0,47.49940625742178,0.368571311564663,0.80003139
2,1,3,12,0.8,11.61,1216.0,4950,50,0.0,0,0,31.5,1,15,3,157.14280725625167,1.5873010833964816,0.0,0.0,62.499218759765505,0.368571311564663,0.80003139
2,1,3,5,0.7,20.79,391.0,10440,0,0.0,0,0,58.0,1,15,3,179.99996896552258,0.0,0.0,0.0,0.0,0.3584482140606527,0.700060345
2,0,3,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,15,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.689299242
2,1,3,3,0.5,22.52,1102.0,10170,30,0.0,0,0,56.5,1,15,3,179.99996814159854,0.5309733573498482,0.0,0.0,59.99880002399953,0.3985840002506194,0.660683293
2,1,3,4,0.65,22.52,872.0,10080,26,0.0,0,0,56.0,1,15,3,179.9999678571486,0.4642856313775658,0.0,0.0,39.99938462485193,0.40214278533164544,0.650130952
2,0,3,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,15,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.606912879
2,1,3,10,0.6,22.52,1076.0,10170,23,0.0,0,0,56.5,1,15,3,179.99996814159854,0.407079573968217,0.0,0.0,38.33269445509242,0.3985840002506194,0.600291767
2,1,3,11,0.5,14.89,917.0,9900,30,0.0,0,0,55.0,1,15,3,179.99996727273322,0.5454544462810097,0.0,0.0,59.99880002399953,0.2707272235041412,0.500025069
2,1,3,2,0.5,22.94,1044.0,9810,23,0.0,0,0,54.5,1,15,3,179.99996697248312,0.422018271189308,0.0,0.0,45.99908001839964,0.42091735396011853,0.499998888
2,0,1,5,0.65,4.15,0.0,2700,0,0.0,0,0,15.0,1,17,3,179.99988000008,0.0,0.0,0.0,0.0,0.2766664822223452,0.98719697
2,0,1,2,0.8,3.94,0.0,1800,0,0.0,0,0,10.0,1,17,3,179.99982000018,0.0,0.0,0.0,0.0,0.393999606000394,0.980909091
2,0,1,10,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,17,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.974621212
2,0,1,1,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,1,17,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.884261364
2,0,1,9,0.8,3.94,0.0,1800,0,0.0,0,0,10.0,1,17,3,179.99982000018,0.0,0.0,0.0,0.0,0.393999606000394,0.82680303
2,1,1,6,0.8,11.41,1067.0,5490,63,0.0,0,0,30.5,1,17,3,179.99994098362592,2.0655730932547236,0.0,0.0,78.74901563730454,0.37409823800057773,0.800343766
2,1,1,12,0.8,11.61,1039.0,5670,63,0.0,0,0,31.5,1,17,3,179.999942857161,1.9999993650795667,0.0,0.0,78.74901563730454,0.368571311564663,0.800246753
2,1,1,7,0.8,25.9,1396.0,10170,50,0.0,0,0,56.5,1,17,3,179.99996814159854,0.8849555955830803,0.0,0.0,62.499218759765505,0.4584069985120356,0.800128721
2,1,1,8,0.8,25.9,1292.0,10170,50,0.0,0,0,56.5,1,17,3,179.99996814159854,0.8849555955830803,0.0,0.0,62.499218759765505,0.4584069985120356,0.800128721
2,1,1,1,0.8,48.68,171.0,10620,63,0.0,0,0,59.0,1,17,3,179.99996949153058,1.0677964291870459,0.0,0.0,78.74901563730454,0.8250846059178634,0.800117103
2,1,1,9,0.8,26.16,1128.0,10620,63,0.0,0,0,59.0,1,17,3,179.99996949153058,1.0677964291870459,0.0,0.0,78.74901563730454,0.44338975535766856,0.800117103
2,1,1,2,0.6,22.94,865.0,6570,23,0.0,0,0,56.5,1,17,3,116.28316525961677,0.407079573968217,0.0,0.0,38.33269445509242,0.4060176272535173,0.77011398
2,1,1,4,0.7,22.52,825.0,10170,50,0.0,0,0,56.5,1,17,3,179.99996814159854,0.8849555955830803,0.0,0.0,71.42755103498523,0.3985840002506194,0.7005417
2,0,1,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,17,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.675568182
2,0,1,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,17,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.661837121
2,1,1,10,0.65,22.52,1163.0,9720,35,0.0,0,0,54.0,1,17,3,179.99996666667283,0.6481480281207355,0.0,0.0,53.84532545653144,0.4170369598079704,0.650198653
2,1,1,3,0.6,22.52,1140.0,10170,30,0.0,0,0,56.5,1,17,3,179.99996814159854,0.5309733573498482,0.0,0.0,49.99916668055533,0.3985840002506194,0.600291767
2,1,1,11,0.6,14.89,1027.0,10080,38,0.0,0,0,56.0,1,17,3,179.9999678571486,0.6785713073979808,0.0,0.0,63.33227779537008,0.2658928096619983,0.600273268
2,0,1,6,0.8,2.9,0.0,900,0,0.0,0,0,5.0,1,17,3,179.99964000072,0.0,0.0,0.0,0.0,0.57999884000232,0.465757576
2,1,1,5,0.7,41.19,1052.0,10440,21,0.0,0,0,58.0,1,17,3,179.99996896552258,0.3620689030915684,0.0,0.0,29.999571434693795,0.7101722913496049,0.452012539
2,0,1,11,0.8,4.15,0.0,1260,0,0.0,0,0,7.0,1,17,3,179.9997428575102,0.0,0.0,0.0,0.0,0.5928562959195773,0.313852814
2,0,2,5,0.6,4.15,0.0,1440,0,0.0,0,0,8.0,1,18,3,179.99977500028126,0.0,0.0,0.0,0.0,0.5187493515633106,0.852793561
2,0,2,11,0.65,4.15,0.0,2160,0,0.0,0,0,12.0,1,18,3,179.999850000125,0.0,0.0,0.0,0.0,0.3458330451391291,0.838383838
2,0,2,6,0.8,2.9,0.0,1800,0,0.0,0,0,10.0,1,18,3,179.99982000018,0.0,0.0,0.0,0.0,0.28999971000029,0.804848485
2,1,2,6,0.8,11.41,1140.0,5490,63,0.0,0,0,30.5,1,18,3,179.99994098362592,2.0655730932547236,0.0,0.0,78.74901563730454,0.37409823800057773,0.800343766
2,1,2,7,0.8,48.84,624.0,10170,50,0.0,0,0,56.5,1,18,3,179.99996814159854,0.8849555955830803,0.0,0.0,62.499218759765505,0.864424625765553,0.800128721
2,1,2,8,0.8,25.9,1288.0,10170,38,0.0,0,0,56.5,1,18,3,179.99996814159854,0.6725662526431411,0.0,0.0,47.49940625742178,0.4584069985120356,0.800128721
2,1,2,9,0.8,26.16,1381.0,3660,50,0.0,0,0,59.0,1,18,3,62.03388779086647,0.8474574834817824,0.0,0.0,62.499218759765505,0.44338975535766856,0.800015009
2,1,2,4,0.7,22.52,882.0,10170,50,0.0,0,0,56.5,1,18,3,179.99996814159854,0.8849555955830803,0.0,0.0,71.42755103498523,0.3985840002506194,0.7005417
2,1,2,10,0.7,22.52,1002.0,10080,40,0.0,0,0,56.0,1,18,3,179.9999678571486,0.7142855867347166,0.0,0.0,57.142040827988176,0.40214278533164544,0.700094156
2,0,2,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,18,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.692045455
2,1,2,12,0.8,26.87,585.0,5670,56,0.0,0,0,31.5,1,18,3,179.999942857161,1.7777772134040593,0.0,0.0,69.99912501093736,0.8530156022172691,0.662255892
2,1,2,3,0.65,22.52,1138.0,10170,35,0.0,0,0,56.5,1,18,3,179.99996814159854,0.6194689169081563,0.0,0.0,53.84532545653144,0.3985840002506194,0.650416734
2,1,2,11,0.65,14.89,1140.0,10260,44,0.0,0,0,57.0,1,18,3,179.99996842105816,0.7719296891351423,0.0,0.0,67.69126628821095,0.26122802434596065,0.650299575
2,1,2,2,0.65,22.94,1025.0,10170,26,0.0,0,0,56.5,1,18,3,179.99996814159854,0.4601769097032018,0.0,0.0,39.99938462485193,0.4060176272535173,0.650243497
2,0,2,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,1,18,3,179.99977500028126,0.0,0.0,0.0,0.0,0.3624995468755664,0.639867424
2,1,2,5,0.6,20.4,1031.0,10440,30,0.0,0,0,58.0,1,18,3,179.99996896552258,0.517241290130812,0.0,0.0,49.99916668055533,0.35172407728895216,0.600062696
2,0,2,9,0.8,3.94,0.0,1800,0,0.0,0,0,10.0,1,18,3,179.99982000018,0.0,0.0,0.0,0.0,0.393999606000394,0.582045455
2,1,2,1,0.8,49.1,1381.0,10350,24,0.0,0,0,57.5,1,18,3,179.9999686956576,0.41739123175804665,0.0,0.0,29.99962500468744,0.8539128949716704,0.403242161
2,0,2,10,0.7,3.94,0.0,1440,0,0.0,0,0,8.0,1,18,3,179.99977500028126,0.0,0.0,0.0,0.0,0.49249938437576957,0.235795455
